"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ESCO1",166.345928635569,-1.10827664155894,0.382880464263901,-2.89457610142015,0.00379670865312194,0.0174271414105362
"ESD",374.618171477718,0.669246336062593,0.228224813033107,2.93239953696669,0.00336353725417146,0.0158276355737704
"ESF1",25.0602146764428,-3.14040767079531,1.08570565631967,-2.8925037394027,0.003821846326144,0.0175138450989346
"ESYT1",165.441308397956,1.08891192806899,0.322809887560978,3.37322978641198,0.000742919251847514,0.00472915063496271
"ETFA",18892.8163811757,0.891415113592159,0.242554311038059,3.67511552269334,0.000237741816213635,0.00188068761292611
"ETNK1",293.900285183291,-0.829239895142119,0.320071656328599,-2.59079452599448,0.00957546449198639,0.0362213589352737
"ETS1",123.222091889597,-1.87407358656795,0.501647825780341,-3.73583516215329,0.000187093200985774,0.00154696826655789
"EVA1A",49.9028721451478,-3.0124837946855,0.746366935447479,-4.03619674400419,5.43246652861231e-05,0.000553046138487905
"EVI2A",70.5062205203901,2.53660229769309,0.548000383302913,4.62883307198521,3.67732036091185e-06,5.57197510179261e-05
"EVI5L",164.119287951442,1.18202421606951,0.434524557485666,2.7202702257133,0.00652285871282196,0.0266007366227545
"EXD3",64.6159629327848,1.11436425477686,0.439071642510214,2.53800097042462,0.0111487675299318,0.040849667171763
"EXOC5",855.985879355034,-0.892911612140255,0.249864587828892,-3.57358207459044,0.000352130800857465,0.00259287907566587
"F12",51.9933535966155,1.58974531334531,0.604261207139978,2.63089090373634,0.00851613687928278,0.0329858106945596
"F2R",27847.6689926529,-1.34108100855026,0.25297994837754,-5.30113559256825,1.15084572020562e-07,2.79695423734366e-06
"FAAP20",434.31584490545,1.24148055374134,0.331777869038587,3.74190285005704,0.000182632121645501,0.00151754299497729
"FADS2",484.354045768081,0.802789691074115,0.292629014860917,2.74337010448424,0.00608121023259804,0.0251657956918883
"FAH",3864.96241126279,0.920189170477991,0.235001648704328,3.9156711263577,9.01530716847511e-05,0.000851422273949673
"FAM104A",1807.30141683471,-0.842850318805664,0.242875750658883,-3.47029424106419,0.00051988849795498,0.00353700839749468
"FAM107B",1670.10534369326,-0.815888463919211,0.296115742751403,-2.7553025595271,0.00586378833248709,0.024568308962573
"FAM117A",144.270147576118,1.7424523400505,0.336138289107781,5.18373656472023,2.17484065417979e-07,4.78749608926645e-06
"FAM118B",495.16708744846,-0.781328719730549,0.297036798645862,-2.63041051914271,0.00852818169264962,0.0330020615984771
"FAM157C",84.0057572277426,-1.51023616466018,0.393040536411666,-3.84244378060378,0.000121815322603668,0.00109321776710165
"FAM160B2",69.3334289439651,2.71987672837556,0.684871743089575,3.97136654537056,7.14615289435157e-05,0.000700372956743617
"FAM187B2P",85.2049050665344,-3.8814582782965,0.63365256349761,-6.12553077489623,9.03817989141342e-10,4.16666745265513e-08
"FAM200B",1333.19358731455,-0.961679564927521,0.259650230623582,-3.70375008956445,0.000212435547254785,0.00170781120159224
"FAM214A",290.503658136511,-0.809725020464937,0.310468670302519,-2.60807320647183,0.0091053479023768,0.0348506465685419
"FAM214B",700.375735298933,0.686251647334924,0.23807013810623,2.88256079823296,0.00394457005471715,0.0179901018779116
"FAM216A",93.3328017750764,-1.37555420813226,0.433310072656641,-3.17452626868026,0.00150081305479189,0.00827020771805047
"FAM217B",47.5565775829344,-1.92857841601566,0.698465518754827,-2.76116481663087,0.00575956025507972,0.0242232998477328
"FAM222B",560.926267135841,0.724932312452944,0.226901694361266,3.19491802162891,0.0013987056445474,0.00783317873502509
"FAM227B",177.869257290729,-1.55391271934761,0.351426838221639,-4.42172466739031,9.79161797139641e-06,0.000128652680502301
"FAM234A",514.502342124361,1.20893149701704,0.265799874533037,4.54827715453561,5.40868751217188e-06,7.77464158800911e-05
"FAM24B",88.6623764571422,-1.81743405453652,0.511644644207548,-3.55214126662347,0.000382109655324451,0.00276282037112924
"FAM3A",496.989326706449,0.703176102084651,0.282432475173601,2.48971405165937,0.0127845908208047,0.0456305705484494
"FAM50A",1102.51506274371,1.07567932586328,0.206187644621044,5.21699216187416,1.81851951895019e-07,4.12181418729169e-06
"FAM50B",63.4681165286913,-2.35375097533988,0.49891432270742,-4.71774584976226,2.38472138095387e-06,3.85636963316176e-05
"FAM81B",1640.7285862999,-1.87501864712212,0.367627639773725,-5.10032011813963,3.39079502256319e-07,7.09283466286912e-06
"FAM83D",185.397810651341,-1.20063785771292,0.433018436123828,-2.77271764329587,0.00555903319601741,0.0235495768994007
"FAM89B",1603.72944040416,1.35726219215837,0.284846963606991,4.76488207903458,1.88964127629424e-06,3.17799869847165e-05
"FANCL",150.328355441906,-1.61939546665304,0.362936497320924,-4.46192509876211,8.12266196883299e-06,0.00010981264388411
"FARSB",36.4983286025139,1.97789262675535,0.792275234038545,2.49647160706165,0.012543571013124,0.0449420062417381
"FASTKD5",1392.21368802762,0.984685348275919,0.203178163143803,4.84641328103253,1.25713500296975e-06,2.25399749253148e-05
"FAU",994.980608100276,0.841992888798075,0.216248723884206,3.893631711089,9.87545435512882e-05,0.000916586044947884
"FBRS",346.470912708038,1.34300371915312,0.310645222684972,4.32327176173919,1.5373217036278e-05,0.000190107914791267
"FBXL13",76.6457565940287,-1.79479580158684,0.682808429192787,-2.62854956800789,0.00857498574789854,0.0331679186541301
"FBXL5",620.752757211998,-0.757352735000405,0.212852231462002,-3.55811508199107,0.000373525665001013,0.00271946088051387
"FBXO3",47.3899210268213,-3.03776225164454,0.732254667159131,-4.14850514156489,3.34653332456184e-05,0.000369789733590546
"FBXW11",957.634854725083,0.486335659170086,0.187019979980796,2.60044760575862,0.0093102234901397,0.0354894239930121
"FBXW5",7742.76193337072,0.617894167793259,0.220983975139295,2.79610395913901,0.00517227599497443,0.0224384248935314
"FBXW9",267.586272814871,0.831777228929095,0.290956878434348,2.8587646162721,0.00425294232096553,0.0191655905557337
"FCER1A",38.954413340798,-2.41328215625453,0.87364083565135,-2.762327558161,0.00573908690790076,0.0241904670719486
"FCER1G",70715.0386254169,1.41400194415456,0.317076677587105,4.45949527071766,8.21528859772875e-06,0.00011088661608074
"FCGR2A",5599.78308507234,2.11629174345858,0.30740620233135,6.88434952648566,5.80521795363302e-12,5.13853450232632e-10
"FCHO2",49.3014875851189,-1.90652623835362,0.649863861495233,-2.93373174185591,0.00334913531521838,0.0157863670771701
"FDXR",63.2060597024214,2.79123458754695,0.520557297063336,5.36201221900717,8.22999714600946e-08,2.1249704808204e-06
"FECH",311.754723152055,1.30905116639512,0.450109229439054,2.90829665507307,0.00363403426883867,0.0168089076824337
"FEM1C",30.6576009187317,6.99979941686547,1.17793923381837,5.94241130264009,2.80859632223381e-09,1.10362086325533e-07
"FFAR3",20.5117008280279,-2.45186701414437,0.985579812164358,-2.48774070235875,0.012855742579491,0.0458218254020156
"FGD3",517.981267989467,-1.09520566791307,0.279142529043053,-3.92346401556085,8.72848076654128e-05,0.000831232103803461
"FHL1",34900.415684517,0.670476777601576,0.246972665033981,2.71478132006765,0.00663195465277082,0.0269541356573948
"FHOD1",206.171695262328,1.25417960961162,0.430496369959882,2.91333376336831,0.00357592173310813,0.0165792801120387
"FIBP",217.252744399926,1.13064891169662,0.38882380342448,2.90786958447163,0.00363900061470121,0.0168226257113922
"FIP1L1",472.607950336471,-0.854172524680164,0.301984099088414,-2.82853477139564,0.00467616209762002,0.0207503150812067
"FIS1",1210.96236900115,0.899268616102816,0.266449194265246,3.37500970337936,0.00073813088220592,0.00470579422931735
"FKBP5",271.87694516477,1.82315934045725,0.379184203834209,4.80810994240252,1.52363969070985e-06,2.65815065543136e-05
"FKBP9",37.2566842438464,2.63467305681913,0.836129150397785,3.15103600390645,0.0016269243382855,0.00883687577825051
"FKRP",69.6458416475704,1.54900163676489,0.47371565536793,3.26989749908475,0.00107586461226577,0.00640718521568191
"FLI1",3832.29153112531,-0.791236257415489,0.210502211240996,-3.75880259286033,0.000170728472184006,0.00143853278817165
"FLII",5648.42004341916,0.662970166095871,0.210408230433602,3.1508756322395,0.00162781788328101,0.00883687577825051
"FLOT1",2021.55136449142,1.32619012078355,0.227531033350634,5.82861204141697,5.58902670208444e-09,1.9914459973656e-07
"FMO2",69.2866890409274,-3.37664730389299,1.03588104289877,-3.25968635785042,0.00111535479578148,0.00659101790423502
"FMR1",269.690990157083,-1.04734481173412,0.259928366721024,-4.02935941523542,5.59290514995094e-05,0.000567318931314083
"FNBP1",327.329545881826,-1.68681588293667,0.342223163453374,-4.92899389367748,8.26541575432558e-07,1.53769648402929e-05
"FOLR1",40.717208228387,2.61593719044268,0.974614883206655,2.68407268913828,0.00727312912412309,0.0290131607233164
"FOXP1",576.166292254133,-0.98086145156877,0.191977769633895,-5.10924495809743,3.23448779495431e-07,6.81674382650898e-06
"FPGS",170.014233269668,1.23984108058984,0.302567294595961,4.09773661176924,4.17209617109085e-05,0.000446919193665006
"FRA10AC1",180.52773817362,-1.76407492919183,0.424054713548064,-4.16001726388518,3.18223539694523e-05,0.000353960548318947
"FSTL4",529.411076498521,-2.34691613016975,0.249517438764744,-9.4058200572607,5.16260369727605e-21,1.76168368073771e-18
"FTH1P12",174.801701457805,0.707012952392381,0.282951596393323,2.49870635615564,0.0124647548087229,0.0447549629319176
"FTH1P2",1470.23495865566,0.63885295372393,0.244643921515809,2.61135837655646,0.0090183332337144,0.0345805582135451
"FTH1P7",1012.79113195305,0.567559184229633,0.226772838343632,2.50276527107537,0.0123227240841098,0.0443329055956441
"FTL",210767.589870739,0.595255013781882,0.211357947231427,2.81633608567415,0.00485748228546648,0.0213409448999413
"FTLP2",289.331108743855,0.743893090278295,0.248520409066862,2.99328772663559,0.00275989423260644,0.013608580056787
"FTLP3",999.852330576804,0.887448750599551,0.229124426914158,3.87321754625506,0.000107407871698305,0.000989258261895995
"FUNDC2",2116.24360211521,0.946280367616563,0.239694952373778,3.94785271131176,7.88552917222179e-05,0.000763933350336556
"FUNDC2P2",192.594364821752,-4.30599270860498,0.531918326429383,-8.09521404819775,5.71637451859927e-16,1.09247712106594e-13
"FURIN",2774.93841229583,0.708055705291501,0.271813759649683,2.60492958930428,0.00918931421217361,0.0351240650955309
"G3BP2",8468.00520739374,-0.661463764465744,0.226527046923643,-2.9200211341152,0.00350007648698797,0.0163330428296792
"G6PC2",24.7249715943038,-2.77251029575537,1.11815123972147,-2.47954855950077,0.0131548816426316,0.0465962088175606
"G6PC3",279.802398662877,1.43230389644783,0.301910033253256,4.74414142853726,2.0939252346401e-06,3.45929612929048e-05
"GABBR1",37.6797038775668,3.99970093523395,0.813385405266126,4.91735026143642,8.77235103845651e-07,1.61415098210899e-05
"GABPB1",107.559654802209,-1.39700609314688,0.502587592089843,-2.7796271040793,0.00544213512767306,0.0232181198825991
"GABRE",59.1595752143502,-2.09701997319972,0.682431016476527,-3.07286732661549,0.00212012724319895,0.0109375153300981
"GAD2",33.1748664692345,-3.60457835565065,0.912052505079135,-3.95216101658302,7.7448597082128e-05,0.000752907806778745
"GADD45A",4750.94729254647,-1.13888653970918,0.200958911524559,-5.6672606906014,1.45098499036202e-08,4.63929003192177e-07
"GALNS",32.2350528356499,2.51549175148086,0.811241426411899,3.10079301867857,0.00193003149344226,0.0101498654336185
"GALNT10",1368.4169015191,0.588718772676381,0.220895231590149,2.66514930375996,0.00769541487730731,0.0303521311929067
"GALNT11",54.9573063547164,1.50638793399028,0.486766403931117,3.09468344944252,0.00197023050797963,0.0103161073110839
"GALNT2",687.504579707064,0.97047335067524,0.277238866674898,3.50049530325507,0.000464394421833586,0.00323001877022219
"GALR1",57.9459613394028,-2.54429863293111,0.621168324806231,-4.09598901187498,4.20369869630017e-05,0.000449160131349278
"GAPDHP1",255.096869423459,1.15420928065255,0.250769975980168,4.60266136781795,4.17126145085438e-06,6.2748009910974e-05
"GAPDHP63",33.7344819157622,1.86724784389395,0.497597784159249,3.75252443506935,0.000175062762235719,0.00146859218896435
"GAPDHP65",95.7063310375811,0.99023805733596,0.328978246053949,3.0100411477468,0.0026121229951388,0.0130203570042218
"GAS2L1",10393.4257534402,0.942118179508146,0.205285723473242,4.58930199123636,4.44730635444239e-06,6.59185113680983e-05
"GATA3",78.459039454558,-1.72378820099448,0.496902781559541,-3.46906530807562,0.000522272479614186,0.00355035511808867
"GATM",33.4802832438511,-2.99509274338823,0.797507718787763,-3.75556583695624,0.000172950287571056,0.00145433896818501
"GCC2",622.307436172152,-1.49761195946996,0.344400718226727,-4.34845771280898,1.37098245983651e-05,0.000172583705161155
"GCKR",154.019911443535,3.14960094752468,0.394599297747648,7.98177028064275,1.44249304698739e-15,2.42598480642339e-13
"GCNT1",184.358120735172,-1.34695521229392,0.426161832106444,-3.1606659977881,0.00157408883549866,0.00858399028385747
"GDAP1",660.449840471942,1.47358613228779,0.390661416402135,3.77202884753513,0.000161925529590805,0.00137123039106654
"GDPD1",54.0805942638691,-3.44903130318926,0.963573939701217,-3.57941530076947,0.000344363836231831,0.00254683860938739
"GFI1B",18844.6820788527,-0.545680544013142,0.198611074178605,-2.74748297027198,0.00600546275419654,0.0249259310464159
"GGTA1P",20535.5767229365,-1.1832921844733,0.293927782398841,-4.02579223650131,5.67838098276982e-05,0.000575295249206161
"GIMAP4",239.994081089975,-1.58605457185969,0.492430292858243,-3.22087124789513,0.00127801548676544,0.00729588067088297
"GIMAP7",62.4779025701917,-3.32498357214115,0.669049408314478,-4.96971304483732,6.7052060517933e-07,1.29917229699378e-05
"GINM1",376.80219721743,-1.03329409604359,0.295895213258098,-3.49209466643953,0.000479248361591252,0.0033114210950048
"GIPC1",189.716902279177,0.903723085329459,0.273121554322546,3.3088676855661,0.000936740952175954,0.00574548115743807
"GIPC3",430.402252726473,0.769862975096669,0.239260161466779,3.21768141581549,0.00129231272118825,0.00732790261179927
"GLB1",627.910218346905,0.763304500670279,0.225896863679822,3.37899556565849,0.00072751181597152,0.00465220293574488
"GLOD4",39.0882071860618,-3.36255138106134,0.778856271635652,-4.31729383651204,1.57953825000156e-05,0.000194470529198581
"GLRX2",72.0322607177718,0.977769092373406,0.367607216199178,2.65982018112405,0.00781823799409123,0.0307500296035141
"GLRX3",2060.06498000533,-1.57154689548484,0.29295576370337,-5.36445119091801,8.11957113480587e-08,2.12041843703673e-06
"GLYATL1",239.532626961775,-2.13012283890659,0.37837524628416,-5.62965696045262,1.80568385986636e-08,5.6237020657838e-07
"GLYATL1P1",1938.9392772582,-1.06698102958748,0.295396407478164,-3.6120311641446,0.000303808044662374,0.0023098750882151
"GMCL1",553.754118374712,0.901399388746816,0.253397156931712,3.55725928286454,0.000374744232079259,0.00272361646288201
"GMFB",753.54947773478,-1.20160390150397,0.371338030740707,-3.23587621528324,0.00121269960968647,0.00701030573032314
"GMFG",4101.20746469407,0.889327752042962,0.215765146518843,4.12173961546333,3.76022079380433e-05,0.000409051703170772
"GMIP",646.706470334705,0.981588261372225,0.237297447188806,4.13653106260019,3.52595643609612e-05,0.000387825625550444
"GMPR",17681.3180071098,0.430969451013293,0.154582561280787,2.78795646444537,0.00530416713035859,0.022826377379317
"GNAI2",7909.72852519554,0.579949023605564,0.195936340425788,2.95988494194227,0.0030775395657171,0.0147374887289949
"GNAO1",781.423091909854,-0.606975580335972,0.218897208066608,-2.77287949762829,0.00555626913924225,0.0235495768994007
"GNAZ",9187.3185157516,-0.676464276542996,0.188390661071053,-3.59075270874421,0.000329724364218232,0.00245937171631011
"GNB1",4970.17622550237,0.586053465870314,0.195030774936543,3.00492815075465,0.0026564359229925,0.0131943116813018
"GNB2",208.43731349056,0.88640406880056,0.236334099508608,3.75063975382137,0.000176383962299828,0.00147730352487974
"GNG11",643357.906918984,-1.01997740189627,0.286600564023709,-3.55888134892814,0.000372437726362057,0.00271624357413577
"GNG12",43.4579309580502,-2.0811721228353,0.746038277483335,-2.78963182674202,0.0052768009552936,0.0227552762982729
"GNG2",114.652997904795,-1.91539187298714,0.718166937342881,-2.66705660396151,0.00765187831460474,0.0302107963017399
"GNPTAB",238.170692114088,0.967770332553096,0.343006869369725,2.82143134430915,0.00478098699558635,0.0210868776913286
"GNS",557.921273745722,1.46902593364964,0.468413257165819,3.13617497194279,0.00171167049613839,0.00918977845097322
"GOLGA4",184.734801965019,0.929595529176432,0.318951923696961,2.91453181533292,0.00356222497598054,0.0165404471689787
"GOLGB1",570.958419379068,0.611046457688703,0.2455878002632,2.48809776802364,0.012842842192443,0.0457996013554934
"GOLIM4",56.8254878204416,-1.07249700183196,0.43420508458519,-2.47002405063163,0.0135103968500051,0.0477348433242407
"GOLT1B",2461.14554352488,-1.97508621252929,0.284483299974609,-6.94271408095157,3.84637417626653e-12,3.47786671486293e-10
"GORASP2",218.538209859068,1.00742930105119,0.321126038752097,3.13717724344649,0.00170582971396464,0.00917156142246075
"GPA33",58.6326698664613,-4.61946380962886,0.695953349999568,-6.6376055372558,3.18819681988109e-11,2.27199551342204e-09
"GPAA1",1227.51221155785,1.72864878570087,0.273190676847685,6.32762730283311,2.48959560905278e-10,1.3660075907639e-08
"GPATCH11",36.0654558153363,-2.95398913665606,0.729303824362924,-4.05042320906035,5.11250853292706e-05,0.000525563377180729
"GPBP1",1184.00237716443,-0.748706197205213,0.19972615027144,-3.74866383889979,0.000177779183956638,0.00148308051378112
"GPBP1L1",1437.90227942434,-1.03634936744658,0.185657940483352,-5.58203632308155,2.37718713398041e-08,7.24266906146424e-07
"GPCPD1",1702.92113528734,-1.25704156355158,0.183607648172406,-6.84634641347416,7.57598988213165e-12,6.43499989079243e-10
"GPD1L",1361.77937575453,-1.07646856174019,0.263815352358442,-4.08038634642312,4.49609088243863e-05,0.000473779802386296
"GPI",5499.66623648963,1.35632149091801,0.173114242977404,7.83483477494714,4.69459631344558e-15,7.31052970365998e-13
"GPR137",679.907551187545,0.964911872925754,0.24424049231692,3.95066298701081,7.79350026578413e-05,0.000756761474999754
"GPR180",418.149435288085,-1.84363182036579,0.337415279605688,-5.46398438897109,4.655644968673e-08,1.30064181201233e-06
"GPR55",1683.54877056554,-1.94281184656441,0.378084334370057,-5.1385674304687,2.76840853963302e-07,5.95384844239745e-06
"GPR88",129.613914780014,-2.98167339624087,0.436201004225131,-6.83554913299093,8.16914936085475e-12,6.80142346291363e-10
"GPSM3",2421.91928474655,0.781812789165326,0.181513802998975,4.30718092094485,1.65348364095143e-05,0.000201120075271555
"GPX1P2",83.2264348785462,1.20021022917572,0.376772765631446,3.18550155068732,0.00144503329461961,0.00803125246163669
"GPX4",28007.9406803156,1.04571404055943,0.206761051630279,5.05759683612622,4.24572847057576e-07,8.58229103583451e-06
"GRB14",4281.63324427311,-1.33535836087496,0.234392507297144,-5.69710344529955,1.21859995482145e-08,3.97178566670295e-07
"GRHL1",4926.62455045001,-1.66092805685952,0.357711158163216,-4.64321008432639,3.43037225462578e-06,5.29284408975196e-05
"GRIK4",24.1049967161494,-8.31266110126075,1.11211243504738,-7.47465889175731,7.74043697905262e-14,1.00137437779775e-11
"GRK4",441.73641933445,1.09009855955372,0.251880013648318,4.32784858061721,1.5057292475159e-05,0.000187026251733548
"GRN",1544.66719751664,1.47278626405483,0.225722210202045,6.52477336074522,6.81044345120671e-11,4.6038135672487e-09
"GRTP1",598.539629135711,-1.37856353819043,0.397206541841398,-3.4706466107018,0.000519206816668694,0.00353523086750368
"GSDMD",53.1728692225296,1.16738706606622,0.47312470677223,2.46739823424233,0.0136098901087617,0.0480258354698183
"GSR",999.394593905546,0.687749493708627,0.252057644932909,2.72854050465991,0.00636152771029251,0.0260565448201898
"GSTA1",931.877613449302,-2.72892454410829,0.680898548740143,-4.00782840433069,6.12796171273409e-05,0.000612723306092521
"GSTA6P",506.227060617913,-1.53123342493559,0.281401796588318,-5.44144864567351,5.28490289317915e-08,1.45231204015502e-06
"GSTK1",1970.95335886079,0.797672205037092,0.235493368514967,3.38723850300861,0.00070599983963354,0.00453880172131379
"GSTM3",1033.13902794569,1.62587928636468,0.327983241744284,4.95720231838041,7.15154951409751e-07,1.36675863327377e-05
"GSTM4",2194.90227083639,0.875822013584601,0.261184792495807,3.35326572889446,0.000798639909407856,0.00503808176910027
"GSTP1",838.581571448287,1.26495287415093,0.233397441121232,5.419737543283,5.96865947594726e-08,1.60866851068079e-06
"GTF2A1",161.541295601495,-1.11466211438369,0.407284312002951,-2.73681573665822,0.00620370308004818,0.0255344783162629
"GTF2F1",166.820382035726,1.25046187195186,0.346574858916783,3.60805707563489,0.000308498632844881,0.00233498200143349
"GTF3A",1193.80631299896,0.715340656647087,0.222475088292445,3.215374189252,0.00130274585440755,0.00737696288869568
"GTPBP1",715.209012859654,1.03421704987982,0.313004334620347,3.30416206898304,0.000952607446122914,0.00581733915355671
"GTPBP6",40.3765380713867,2.17021086786468,0.741154713638233,2.92814823670404,0.00340987431050787,0.016000911315324
"GUCY2EP",23.1266540578383,-2.38686996678086,0.774399036810857,-3.08222228246888,0.00205461349315509,0.0106847525441813
"GUK1",3673.41824215344,0.743265952108044,0.25482498411784,2.91677032643052,0.00353676097151903,0.0164585628165487
"GUSB",658.111451058517,0.658276761349089,0.247999571483431,2.65434636605035,0.00794622152079272,0.0311804837929753
"GYG1",469.040276735736,1.17684971764106,0.255820205144792,4.60030010911365,4.21882688028154e-06,6.33502057790848e-05
"GYPC",70.7639418890925,2.67375270319022,0.508571112708575,5.25738217601508,1.46120451268101e-07,3.45147998515017e-06
"GYPE",31.7198477074767,2.10338820041656,0.772279088473114,2.72361149202577,0.00645724165049363,0.026358711183981
"HACE1",60.4847606841647,-1.15580840102446,0.430707218379929,-2.68351295660179,0.00728531522252153,0.0290471443985082
"HADHA",504.839887752242,0.692062910024258,0.280369596852756,2.46839499643648,0.0135720464198628,0.047932523454274
"HADHB",659.396842506244,0.835955655371994,0.254260691784517,3.28778958912161,0.00100977277770436,0.00608173423442874
"HAGH",246.100652166682,1.16770715522278,0.293121377818764,3.98369837066189,6.7850983151434e-05,0.00067045701212739
"HAT1",3355.19808681495,-1.84828251462563,0.303519759021965,-6.08949651443245,1.13266330890971e-09,4.90956998176377e-08
"HAUS2",47.6419656819222,2.01092418523751,0.747272823703874,2.69101741887297,0.007123447537319,0.0285107426660235
"HAUS6",258.554977158558,-1.75715072557133,0.387366313770019,-4.53614747361474,5.72911263273253e-06,8.13785610281213e-05
"HBA1",264.135608864373,2.33679501459903,0.537078708997368,4.35093585996253,1.35557704906635e-05,0.0001712113423841
"HBA2",11801.4393606751,6.50557253404109,0.685128569854794,9.49540395815033,2.19359204354263e-21,8.01996325832608e-19
"HBB",185831.348285503,6.21730178720979,0.553173797099616,11.2393280733978,2.61364065551713e-29,3.13972918174907e-26
"HBD",3170.78097552954,3.97075048920685,0.761285026885702,5.21585260313153,1.82973635198806e-07,4.12500079996449e-06
"HBP1",1570.09871172797,-0.571380825735644,0.232561717937823,-2.456899746021,0.0140141789664874,0.0491841531424008
"HBS1L",193.689857822093,1.16720692281351,0.42599310041014,2.7399667311272,0.006144540369893,0.0253654589938293
"HCFC1R1",244.018262556034,1.65713179405785,0.332579628435862,4.98266175186803,6.27155259479155e-07,1.22360755845945e-05
"HCST",2260.31184838143,1.99686599679751,0.306133918453834,6.52285119820412,6.89832928378328e-11,4.6038135672487e-09
"HDAC3",1111.59023789809,0.799776253165854,0.174324390997952,4.58786202313624,4.4780843338602e-06,6.59185113680983e-05
"HDAC6",621.152599207938,0.758290970780035,0.231310945331635,3.27823212037311,0.00104459458798263,0.00625640732930622
"HDAC9",405.640585712421,-1.66143971490128,0.316294045421217,-5.25283273255649,1.49777549095097e-07,3.51809891156612e-06
"HDLBP",1020.19148183596,0.831091654233205,0.259331016862368,3.20475222859393,0.00135178791858776,0.00762898295798958
"HEATR9",60.1884473829241,-3.02859021874566,0.849776316032818,-3.56398520599473,0.000365266550387696,0.00267084411739852
"HELZ",890.07217737354,-0.599637851759028,0.21307727039413,-2.81418027671312,0.00489017956877317,0.0214286190692098
"HEMGN",9783.06743630774,-2.12740689499389,0.251124532513349,-8.47152157418471,2.42208112849933e-17,5.81922291701454e-15
"HERC4",174.871316242748,-1.07217118491656,0.336937913767496,-3.18210311486766,0.00146209753296321,0.0080939948352124
"HERC5",76.6634077486533,2.30939960604743,0.585308322761439,3.94561210944663,7.95963790091225e-05,0.000769340173664036
"HEXIM2",189.408257842846,-0.81358650838842,0.303528461380048,-2.6804290598954,0.00735278475313272,0.0292476665038283
"HFE",284.783391423558,-1.03705657744518,0.348429993526223,-2.97636999315082,0.00291682723415678,0.0141696130629835
"HGD",8003.44262013743,-1.51990448255558,0.284231721406022,-5.34741328320778,8.9220133938011e-08,2.26662267759739e-06
"HIBCH",205.331349381248,-0.964798855420776,0.296280487043999,-3.25636988465427,0.00112846638669074,0.00665446973750519
"HIGD1A",17970.4917389445,-0.901667965569178,0.277863026493831,-3.24500879784808,0.00117446995011396,0.00683941676627998
"HIGD2A",573.139294555357,1.14716503947358,0.230891175438414,4.96842305599317,6.74995736844e-07,1.30483658646464e-05
"HINT1",498.328669871306,1.87396968009461,0.349717458958793,5.35852480935307,8.39042164391354e-08,2.15106876840454e-06
"HINT3",194.017229667466,-1.30348277919313,0.33110297662696,-3.93678967332786,8.25789237057266e-05,0.000792701106668328
"HIPK3",3186.26970365473,-0.853812733417036,0.211426704831174,-4.03833912134616,5.38309929198422e-05,0.000550018006637853
"HLA-A",35470.1439227898,1.18619532090537,0.279257684475534,4.24767298036268,2.16002375747175e-05,0.000251225999676071
"HLA-B",70194.9167552243,0.633082301362428,0.250568169253099,2.5265870890526,0.0115176828225804,0.0418729765910412
"HLA-DPB1",2061.89037028289,-1.25063355980311,0.442875221689939,-2.82389598368339,0.00474437792250464,0.0209755383545434
"HLA-DRA",179.944939422706,-1.9608758750615,0.483983962846788,-4.05153068198304,5.0883651928977e-05,0.000523721700209017
"HLA-F",1558.12198778148,0.955351517688045,0.287012500015957,3.32860595839879,0.000872817969316002,0.00541662457858174
"HLA-L",103.823307841524,-2.24497048281255,0.700382625737354,-3.20534861990483,0.00134898984356936,0.00761830463033896
"HM13",29.2704414915527,2.01485030988793,0.619350094724667,3.25316864734417,0.00114125741395028,0.00670612560150554
"HMBS",46.1194992757769,4.62007516675652,1.53179053684659,3.01612724169691,0.00256025796859065,0.0128073820689344
"HMGB1",88963.9617820894,-0.950976090171468,0.233149063926007,-4.07883297559913,4.52623396572485e-05,0.000475763767722254
"HMGN3",346.595182760245,-0.938554048702702,0.310494397325623,-3.02277289634446,0.00250470134707111,0.0125668458398096
"HMGN4",1256.46551404055,-1.09211483646523,0.296360259403121,-3.68509205203417,0.000228619996910503,0.00182224223129898
"HNRNPA1",692.958746867288,0.858744781612158,0.30909273222611,2.77827555318888,0.00546482530094708,0.0232912903982078
"HNRNPA3",1136.71675124644,-0.551181852037903,0.207606189720831,-2.65493939645577,0.00793226579334078,0.0311402535276389
"HNRNPAB",247.485919134076,-0.993865833653308,0.316178247005021,-3.14337195258574,0.00167013468685045,0.00901575942211123
"HNRNPF",2787.48082627407,-0.68370260032794,0.160745011037719,-4.25333636119821,2.10608857629796e-05,0.000245632438808454
"HNRNPH2",2069.15851862225,-1.28213278751153,0.237701939767102,-5.39386758378053,6.895704375563e-08,1.82921066542931e-06
"HNRNPH3",1950.75448646642,-1.2916895385258,0.214151335250625,-6.03166698453743,1.62276922147081e-09,6.75537939769706e-08
"HNRNPK",21614.5252749423,-0.833498396703976,0.169436268467491,-4.91924429310655,8.687898354306e-07,1.60211704520524e-05
"HNRNPLL",2991.06790843526,-0.928095918926364,0.276456950342335,-3.35710828675897,0.00078762258958974,0.00497231107797307
"HNRNPRP1",84.4800861240095,-2.41589857259745,0.543938174046626,-4.44149480192644,8.93361054423427e-06,0.00011886508080137
"HNRNPUL1",541.370840092927,0.594594814467465,0.187539001917321,3.17051284473402,0.00152170104933788,0.00836338831626289
